ticker,shortName,sector,currentPrice,pct_below_52w_high,pct_above_52w_low,trailingPE,priceToBook,roe_pct,debtToEquity,margin_pct,earningsGrowth,revenueGrowth,marketCap,score,reasons
MCX,MULTI COMMODITY EXCHANGE,Financial Services,3126.0,10.172413793103448,113.99232581541345,51.797848,18.906382,37.883,0.113,55.559999999999995,1.034,0.853,795611037696.0,10,ROE 38%; low D/E 0; margin 56%; earnings +103%; rev +85%
RAMKY,RAMKY INFRA LTD,Industrials,391.1499938964844,44.5177313622008,6.580379808306369,11.4706745,1.2509395,13.379,27.392,12.173,-0.472,0.243,27066715737.6502,10,45% below 52w high; low D/E 27; rev +24%; PE 11
PNB,PUNJAB NATIONAL BANK,Financial Services,118.0,12.689600200515061,19.796954314720814,6.139438,0.86730266,14.965999,57.52280655710771,38.147,0.019,0.152,1356167249920.0,10,margin 38%; rev +15%; PE 6
DCW,DCW LTD,Basic Materials,44.0099983215332,45.87381669785607,18.593364585547693,18.26141,1.2136672,4.571,26.985,3.2279997999999996,2.0,0.14,12989771280.592125,10,46% below 52w high; low D/E 27; earnings +200%; rev +14%
SBFC,SBFC FINANCE LIMITED,Financial Services,93.98999786376952,23.585367590431286,18.07788902700392,21.557339,2.7898486,13.038999,195.685,44.877997,0.286,0.246,104093660866.1307,10,24% below 52w high; margin 45%; earnings +29%; rev +25%
CUMMINSIND,CUMMINS INDIA LTD,Industrials,5205.0,14.672131147540984,39.56294409438262,60.798973,17.024157,29.455,0.431,18.694,0.009,0.179,1442826027008.0,10,ROE 29%; low D/E 0; margin 19%; rev +18%
NESTLEIND,NESTLE INDIA LIMITED,Consumer Defensive,1458.0,6.117192530585962,27.336244541484717,73.710815,54.51894,76.338995,8.621,15.623000000000001,0.481,0.252,2811482341376.0,10,ROE 76%; low D/E 9; margin 16%; earnings +48%; rev +25%
ASIANPAINT,ASIAN PAINTS LIMITED,Basic Materials,2625.199951171875,12.074220648277306,24.122929133421987,52.799675,11.782394,20.889999,17.847,12.812999999999999,0.399,0.179,2516632946983.197,10,ROE 21%; low D/E 18; earnings +40%; rev +18%
KRISHIVAL,KRISHIVAL FOODS LIMITED,Consumer Defensive,393.5499877929687,22.529529962014035,39.408432451505355,41.339283,4.5899324,12.995999999999999,18.086,6.625,0.157,0.796,10086016711.154556,10,23% below 52w high; low D/E 18; earnings +16%; rev +80%
EICHERMOT,EICHER MOTORS LTD,Consumer Cyclical,8042.0,2.284325637910085,36.76870748299319,38.267906,8.788927,23.774,2.048,23.211999,0.213,0.315,2207703367680.0,10,ROE 24%; low D/E 2; margin 23%; earnings +21%; rev +32%
UTIAMC,UTI ASSET MNGMT CO LTD,Financial Services,896.5,36.7771509167842,2.3401826484018264,25.048895,2.5577745,9.776,3.129,26.583000000000002,0.24,0.067,115235061760.0,10,37% below 52w high; low D/E 3; margin 27%; earnings +24%
VBL,VARUN BEVERAGES LIMITED,Consumer Defensive,438.2999877929687,21.140698557152167,15.039366874794933,43.74251,6.809496,16.853,15.869,14.035,0.157,0.204,1482534248118.148,10,21% below 52w high; low D/E 16; earnings +16%; rev +20%
AJMERA,AJMERA REALTY & INF I LTD,Real Estate,119.06999969482422,46.219510850350154,21.462818706033502,15.148854,1.6727779,11.054,46.832,13.453999999999999,0.125,0.226,23432458179.942738,10,46% below 52w high; low D/E 47; rev +23%; PE 15
ICICIAMC,ICICI PRUDENTIAL AMC LTD,Financial Services,3228.89990234375,10.581559059990306,27.624502068922922,45.83901,38.260735,79.07277814138479,4.066,55.504,0.231,0.181,1595911258996.5671,10,ROE 79%; low D/E 4; margin 56%; earnings +23%; rev +18%
POWERINDIA,HITACHI ENERGY INDIA LTD,Industrials,33510.0,13.60061879592626,107.99453789336478,130.45001,28.85686,21.040001999999998,1.663,12.555,1.235,0.686,1493619965952.0,10,ROE 21%; low D/E 2; earnings +124%; rev +69%
FINPIPE,FINOLEX INDUSTRIES LTD,Industrials,158.61000061035156,28.714606467257724,7.50305532598883,15.940704,1.5762484,9.731,7.171,15.564998999999998,0.164,-0.153,98070774137.38889,10,29% below 52w high; low D/E 7; margin 16%; earnings +16%; PE 16
SOLARINDS,SOLAR INDUSTRIES (I) LTD,Basic Materials,19760.0,3.241602193712663,69.67199038296411,89.460335,28.485386,31.331999999999997,23.271,17.543,0.927,0.703,1788083568640.0,10,ROE 31%; low D/E 23; margin 18%; earnings +93%; rev +70%
HONDAPOWER,HONDA I POWER PRODUCT LTD,Industrials,2073.699951171875,35.51928012525264,14.152811793527128,31.917807,2.6182086,7.7080003999999995,0.123,7.3189996,0.17,0.222,21033684496.732895,10,36% below 52w high; low D/E 0; earnings +17%; rev +22%
VINATIORGA,VINATI ORGANICS LTD,Basic Materials,1330.5,28.07719431100485,10.598503740648379,30.763006,4.3617373,14.902999999999999,0.0,18.834,0.045,0.284,138026926080.0,10,28% below 52w high; low D/E 0; margin 19%; rev +28%
JIOFIN,JIO FIN SERVICES LTD,Financial Services,244.6000061035156,26.102717189270212,9.53873836124433,76.19938,1.1568513,2.88,16.286,55.00600300000001,1.702,2.082,1615128468846.378,10,26% below 52w high; low D/E 16; margin 55%; earnings +170%; rev +208%
BHARATRAS,BHARAT RASAYAN LTD,Basic Materials,1303.4000244140625,56.3715472999477,8.345804190695137,3.7168849,1.6994766,12.119000400000001,0.096,11.93,-0.061,-0.089,21663906197.7879,10,56% below 52w high; low D/E 0; PE 4
KPEL,K.P. ENERGY LIMITED,Industrials,256.6499938964844,44.5979505889942,7.881463001700839,9.551544,3.286424,43.485,100.154,10.130999000000001,0.016,1.367,17400381026.19326,10,45% below 52w high; ROE 43%; rev +137%; PE 10
PIDILITIND,PIDILITE INDUSTRIES LTD,Basic Materials,1660.0,2.781844802342606,31.850675138999208,64.09267,15.596959,23.523001,3.776,17.202,0.296,0.213,1689531973632.0,10,ROE 24%; low D/E 4; margin 17%; earnings +30%; rev +21%
PRUDENT,PRUDENT CORP ADV SER LTD,Financial Services,3363.5,2.6483357452966714,58.580858085808586,56.960205,15.77745,28.643998999999997,3.866,17.491,0.444,0.209,139271372800.0,10,ROE 29%; low D/E 4; margin 17%; earnings +44%; rev +21%
BEL,BHARAT ELECTRONICS LTD,Industrials,409.3999938964844,13.528359205647037,13.344402010104577,48.796185,12.475241,27.556000000000004,0.273,21.403,0.083,0.249,2992623538616.649,10,ROE 28%; low D/E 0; margin 21%; rev +25%
ADVAIT,ADVAIT ENRGY TRANSITION L,Industrials,2115.39990234375,14.873243366448694,56.58030365238712,40.362526,8.320779,22.072001,44.021,7.384,0.507,0.514,23135656915.955376,10,ROE 22%; low D/E 44; earnings +51%; rev +51%
GLOBUSSPR,GLOBUS SPIRITS LTD,Consumer Defensive,905.0999755859376,28.42230323559212,13.13042802272412,10.416618,2.3725953,10.6,48.422,3.592,0.487,0.127,28475614463.902058,10,28% below 52w high; low D/E 48; earnings +49%; rev +13%; PE 10
SIEMENS,SIEMENS LTD,Industrials,3880.0,5.317355414638715,37.296532200990804,81.56401,9.983583,21.13,2.213,19.017,4.061,0.148,1381747523584.0,10,ROE 21%; low D/E 2; margin 19%; earnings +406%; rev +15%
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,Financial Services,2970.0,28.425111459211955,14.046542342630683,10.482477,2.936756,31.735000000000003,393.56,55.501999999999995,0.388,0.353,1192361328640.0,10,28% below 52w high; ROE 32%; margin 56%; earnings +39%; rev +35%; PE 10
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,Healthcare,1498.4000244140625,4.742528645005563,76.69811608656397,82.42024,16.101267,19.698,44.15,21.874,0.373,0.228,154331777490.59262,10,ROE 20%; low D/E 44; margin 22%; earnings +37%; rev +23%
BHARTIHEXA,BHARTI HEXACOM LIMITED,Communication Services,1615.5999755859375,17.385968717765458,12.97901927174388,44.19037,11.273935,26.466998000000004,85.654,18.999,0.232,0.109,807800000592.9686,10,ROE 26%; margin 19%; earnings +23%; rev +11%
MSTCLTD,MSTC LIMITED,Industrials,692.3499755859375,6.929701187834847,91.17768528358343,20.797535,5.3917975,26.6,16.041,60.627997,0.376,0.217,48741435721.25009,10,ROE 27%; low D/E 16; margin 61%; earnings +38%; rev +22%
ADANIPOWER,ADANI POWER LTD,Utilities,204.0,19.748228776912,74.80720251473217,27.604872,6.058266,20.908001000000002,82.332,24.148001,0.444,0.34,3934077845504.0,10,ROE 21%; margin 24%; earnings +44%; rev +34%
BFUTILITIE,BF UTILITIES LIMITED,Industrials,528.4500122070312,41.19839712594845,43.32790743448569,12.591136,9.876094,1.35,68.46,17.851,0.2,0.12,19905458635.809914,10,41% below 52w high; margin 18%; earnings +20%; rev +12%; PE 13
JPPOWER,JAIPRAKASH POWER VEN. LTD,Utilities,17.100000381469727,30.204080075633772,30.03802948688551,24.428572,1.31286,3.6029999999999998,26.634,11.1420006,0.677,0.122,117194156598.38724,10,30% below 52w high; low D/E 27; earnings +68%; rev +12%
PACEDIGITK,PACE DIGITEK LIMITED,Technology,175.3699951171875,24.393189297467448,25.43451697271557,12.419971,1.5631796,17.754998999999998,43.556,10.7700005,-0.063,0.513,37853846498.03843,10,24% below 52w high; low D/E 44; rev +51%; PE 12
HINDUNILVR,HINDUSTAN UNILEVER LTD.,Consumer Defensive,2028.0,26.254545454545454,0.9809266888864656,45.006657,9.776509,21.603,3.016,22.644000000000002,0.084,0.05,4764971040768.0,10,26% below 52w high; ROE 22%; low D/E 3; margin 23%
SEAMECLTD,SEAMEC LIMITED,Industrials,1699.0,1.2151883317277552,120.14901198574668,16.806807,3.3189816,21.945,27.069,24.733,0.072,0.408,43348312064.0,10,ROE 22%; low D/E 27; margin 25%; rev +41%; PE 17
SUNTECK,SUNTECK REALTY LIMITED,Real Estate,294.3500061035156,37.76955473498613,8.716530416810942,20.244154,1.1950291,5.2270003,17.311,18.917,0.263,0.017,43222954880.25267,10,38% below 52w high; low D/E 17; margin 19%; earnings +26%
GREAVESCOT,GREAVES COTTON LTD.,Industrials,191.0,29.753584300293873,59.17993449491647,45.153664,3.1092806,14.37,12.328,3.334,0.225,0.166,44493725696.0,10,30% below 52w high; low D/E 12; earnings +22%; rev +17%
STYL,SESHAASAI TECHNOLOGIES L,Technology,401.3500061035156,8.252372864589312,91.93247808906926,23.762583,4.5483394,23.236,5.865,17.488999999999997,0.492,0.211,64940770267.5844,10,ROE 23%; low D/E 6; margin 17%; earnings +49%; rev +21%
ENGINERSIN,ENGINEERS INDIA LTD,Industrials,237.2100067138672,11.157300856229519,45.03821601201596,17.004301,4.2491717,23.785999999999998,0.534,20.222001,1.422,-0.058,133322075837.47786,10,ROE 24%; low D/E 1; margin 20%; earnings +142%; PE 17
SBCL,SHIVALIK BIMETAL CON. LTD,Industrials,1025.3499755859375,7.212349642145821,178.17416131512047,55.544422,12.221387,21.614,14.779,17.209,0.447,0.334,59064461953.64754,10,ROE 22%; low D/E 15; margin 17%; earnings +45%; rev +33%
PETRONET,PETRONET LNG LIMITED,Energy,291.3999938964844,10.723039416201711,23.815587992088656,10.392296,1.9610482,18.559,10.507,11.3199994,0.351,-0.532,437100010556.7262,10,ROE 19%; low D/E 11; earnings +35%; PE 10
CAPLIPOINT,CAPLIN POINT LAB LTD.,Healthcare,2529.699951171875,6.272695399337717,68.61293533568887,28.940622,5.475257,19.939,0.127,29.089,0.159,0.196,192286781824.49146,10,ROE 20%; low D/E 0; margin 29%; earnings +16%; rev +20%
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,Healthcare,369.25,22.91231732776618,64.07464785285009,82.60627,13.981976,17.413999,56.23,28.023002,0.229,0.221,40308305920.0,10,23% below 52w high; margin 28%; earnings +23%; rev +22%
SPMLINFRA,SPML INFRA LIMITED,Industrials,190.88999938964844,36.791390930579986,26.408851290307943,18.00849,1.6141279,8.692,37.764,8.550999,0.875,0.823,16063378380.638968,10,37% below 52w high; low D/E 38; earnings +88%; rev +82%
GLAXO,GLAXOSMITHKLINE PHARMA LT,Healthcare,2999.699951171875,1.8069315832418942,43.656903926149596,47.56144,22.411745,49.113,1.467,27.008,0.157,0.166,508167249840.2214,10,ROE 49%; low D/E 1; margin 27%; earnings +16%; rev +17%
IREDA,INDIAN RENEWABLE ENERGY,Financial Services,114.9000015258789,29.6602404452521,5.7524159339393455,16.344238,2.3414576,20.07,565.671,45.951,0.33,0.237,322780696766.547,10,30% below 52w high; ROE 20%; margin 46%; earnings +33%; rev +24%; PE 16
RPEL,RAGHAV PRODUCTIVITY ENH L,Basic Materials,1614.699951171875,3.021023953641141,187.67147448566217,118.8153,30.318449,20.89,2.213,21.957001,0.677,0.487,74150172477.71722,10,ROE 21%; low D/E 2; margin 22%; earnings +68%; rev +49%
MOTISONS,MOTISONS JEWELLERS LTD,Consumer Cyclical,16.59000015258789,20.278709378445384,56.21469238570074,24.397058,3.4497817,13.962,7.795,13.088,0.375,0.233,18871234733.569733,10,20% below 52w high; low D/E 8; earnings +38%; rev +23%
AJANTPHARM,AJANTA PHARMA LIMITED,Healthcare,3658.60009765625,3.619597005894362,57.02820940830554,40.217655,10.096756,25.393,5.874,19.648,0.308,0.248,457175117739.0302,10,ROE 25%; low D/E 6; margin 20%; earnings +31%; rev +25%
NAVINFLUOR,NAVIN FLUORINE INT. LTD,Basic Materials,8256.0,5.9198906045239585,83.52784261420474,53.624317,10.645362,20.105,32.091,21.733,1.009,0.441,423532953600.0,10,ROE 20%; low D/E 32; margin 22%; earnings +101%; rev +44%
JAINREC,JAIN RESOURCE RECYCLING L,Basic Materials,299.75,49.53278999251589,4.260869565217392,28.040226,6.774011,28.671999999999997,81.887,3.1260000000000003,0.141,0.759,103439474688.0,10,50% below 52w high; ROE 29%; rev +76%
KISSHT,ONEMI TECHNOLOGY SOL LTD,Financial Services,302.6499938964844,13.89758352873844,59.28947047183388,31.691097,2.6770866,23.966,180.902,15.146999999999998,0.295,0.463,50991385595.66125,10,ROE 24%; margin 15%; earnings +30%; rev +46%
GOLDIAM,GOLDIAM INTERNATIONAL LTD,Consumer Cyclical,363.1499938964844,8.802113821212993,82.71697806112421,26.144707,4.9433722,18.38,6.931,19.657,1.079,0.419,54674816105.07229,10,ROE 18%; low D/E 7; margin 20%; earnings +108%; rev +42%
CPPLUS,ADITYA INFOTECH LIMITED,Industrials,3468.60009765625,15.276011293203467,219.3481581448595,85.370415,21.770185,25.424999999999997,9.604,9.774,3.037,0.895,410336898336.7768,10,ROE 25%; low D/E 10; earnings +304%; rev +90%
BHARATSE,BHARAT SEATS LIMITED,Consumer Cyclical,230.2599945068359,12.508548934227079,78.35784943511752,31.285324,6.2964177,19.91,47.94,2.165,0.163,0.462,14460327591.029305,10,ROE 20%; low D/E 48; earnings +16%; rev +46%
MPSLTD,MPS LIMITED,Communication Services,2917.39990234375,2.067811267413562,118.3519164472961,26.275782,8.302007,32.234,10.167,23.361,0.43,0.204,49524414854.23322,10,ROE 32%; low D/E 10; margin 23%; earnings +43%; rev +20%
ALEMBICLTD,ALEMBIC LIMITED,Real Estate,91.62999725341795,16.631794922770357,30.04541363045597,7.336269,0.9622978,13.269,0.435,134.16001,0.054,-0.02,23528916286.727707,10,low D/E 0; margin 134%; PE 7
MMTC,MMTC LIMITED,Industrials,66.2699966430664,15.417998808314842,32.275446429999086,22.31313,4.6886935,20.266001,0.114,16386.812,1.3,-0.5,99404991572.5998,10,ROE 20%; low D/E 0; margin 16387%; earnings +130%
SAKSOFT,SAKSOFT LIMITED,Technology,163.72000122070312,28.71821384468083,52.170282362064604,16.437752,2.6868856,19.064999999999998,5.607,12.934000000000001,-0.093,-0.002,21042798748.89598,10,29% below 52w high; ROE 19%; low D/E 6; PE 16
NAVNETEDUL,NAVNEET EDUCATION LTD,Communication Services,133.7899932861328,20.599410512680823,10.115220811631945,8.75589,1.4391438,18.575001,5.145,19.591998999999998,-0.101,-0.008,29596109362.804115,10,21% below 52w high; ROE 19%; low D/E 5; margin 20%; PE 9
JSWDULUX,JSW DULUX LIMITED,Consumer Discretionary,3086.10009765625,17.594122893024032,15.714289375937382,7.159993,5.732665,134.58,3.2264643498123675,7.91,3.595576251455181,-0.1143980805857182,140541972831.29645,10,ROE 135%; low D/E 3; earnings +360%; PE 7
GRAUWEIL,GRAUER & WEIL IND LTD,Basic Materials,66.25,42.6903106622176,6.699951420822668,18.71469,2.7820938,16.232,1.343,12.967,-0.083,0.179,30038511616.0,10,43% below 52w high; low D/E 1; rev +18%
ROUTE,ROUTE MOBILE LIMITED,Communication Services,503.3500061035156,45.383027404759396,22.55904337538223,12.7689,1.1451302,9.722,1.488,5.510000000000001,0.176,0.096,31712600448.54028,10,45% below 52w high; low D/E 1; earnings +18%; PE 13
NAM-INDIA,NIPPON L I A M LTD,Financial Services,1232.5,2.6615031173145685,57.96219160525473,48.928146,16.880323,34.476003,1.617,52.507996999999996,0.264,0.245,788452474880.0,10,ROE 34%; low D/E 2; margin 53%; earnings +26%; rev +24%
DIXON,DIXON TECHNO (INDIA) LTD,Technology,14850.0,19.603703102160143,54.6875,43.51011,16.541815,37.133,18.457,3.639,1.546,0.211,902908084224.0,10,ROE 37%; low D/E 18; earnings +155%; rev +21%
KOTAKBANK,KOTAK MAHINDRA BANK LTD,Financial Services,397.3500061035156,12.323478508204943,15.007237656589181,19.4684,2.1808333,13.419999999999991,52.637921410590394,28.467,0.225,0.21,3952227970340.405,10,margin 28%; earnings +22%; rev +21%
IRMENERGY,IRM ENERGY LIMITED,Utilities,285.6000061035156,27.32824272175175,72.67231961462977,16.035936,1.1746802,5.4619998,7.333,6.468999999999999,1.428,0.241,11726644474.608389,10,27% below 52w high; low D/E 7; earnings +143%; rev +24%; PE 16
AEROENTER,AEROFLEX ENTERPRISES LTD,Basic Materials,130.64999389648438,12.637919605212128,110.04821912209589,9.8159275,1.7910264,9.559,4.218,16.426,8.478,1.477,14784901453.300564,10,low D/E 4; margin 16%; earnings +848%; rev +148%; PE 10
GULPOLY,GULSHAN POLYOLS LIMITED,Basic Materials,191.9199981689453,15.687741487441983,57.958846229584616,8.362527,1.6655096,16.091,43.497,6.252999600000001,3.066,0.079,11934242702.13875,10,low D/E 43; earnings +307%; PE 8
KFINTECH,KFIN TECHNOLOGIES LIMITED,Technology,961.0,20.905349794238685,22.428178234939043,48.732254,9.909669,22.312,3.314,24.400999000000002,-0.025,0.301,166130073600.0,10,21% below 52w high; ROE 22%; low D/E 3; margin 24%; rev +30%
SPLPETRO,SUPREME PETROCHEM LIMITED,Basic Materials,700.7000122070312,28.426965045247066,51.56825237054191,27.169445,5.544302,14.316,5.61,8.4809996,1.935,0.237,131760572663.42656,10,28% below 52w high; low D/E 6; earnings +194%; rev +24%
BANKINDIA,BANK OF INDIA,Financial Services,142.8000030517578,19.937204214457676,29.99545292246792,5.286931,0.7149115,13.697000000000001,118.52780403005494,34.992000000000004,0.803,0.185,650121000517.64,10,margin 35%; earnings +80%; rev +18%; PE 5
VIKRAN,VIKRAN ENGINEERING LTD,Industrials,62.619998931884766,47.11148807021105,22.544032880153257,16.097685,1.3059981,10.755,24.318,7.31,1.194,-0.11,16150387436.521317,10,47% below 52w high; low D/E 24; earnings +119%; PE 16
OBEROIRLTY,OBEROI REALTY LIMITED,Real Estate,1904.699951171875,4.098485746672845,36.91058208904149,26.322554,3.8643432,18.05,15.765,41.592997,0.289,0.317,692553169573.9844,10,ROE 18%; low D/E 16; margin 42%; earnings +29%; rev +32%
LINDEINDIA,LINDE INDIA LIMITED,Basic Materials,6695.0,16.821965461548018,18.015159527586817,104.05658,13.382667,13.577,1.8496456267796888,20.587,6.764,0.131,570977878016.0,10,low D/E 2; margin 21%; earnings +676%; rev +13%
PIXTRANS,PIX TRANSMISSIONS LIMITED,Industrials,1820.300048828125,12.862611353368836,45.39137770192691,18.81447,3.5600157,16.535999,3.477,21.55,0.893,0.228,24801952409.292973,10,low D/E 3; margin 22%; earnings +89%; rev +23%
VADILALIND,VADILAL INDUSTRIES LTD,Consumer Defensive,7402.0,12.371256067242808,85.23523523523524,24.273628,6.2573333,20.063,26.996,13.064,0.954,0.344,53204316160.0,10,ROE 20%; low D/E 27; earnings +95%; rev +34%
ESABINDIA,ESAB INDIA LTD,Industrials,6154.0,15.923218799098299,30.658174097664542,42.753925,22.061697,52.285000000000004,0.78,14.068,0.371,0.196,94728642560.0,10,ROE 52%; low D/E 1; earnings +37%; rev +20%
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,Basic Materials,93.68000030517578,19.93162367078993,64.00560584198992,16.123924,3.2013123,25.69,74.729,7.4319999999999995,1.083,0.277,90963116328.32516,10,ROE 26%; earnings +108%; rev +28%; PE 16
TBZ,TRIB BHIMJI ZAVERI LTD,Consumer Cyclical,248.8500061035156,15.843761978174731,125.2036254330458,7.771705,1.9806433,27.058,105.734,6.249,0.618,0.348,16605915543.291391,10,ROE 27%; earnings +62%; rev +35%; PE 8
GOPAL,GOPAL SNACKS LIMITED,Consumer Defensive,282.75,28.957286432160807,14.219348218259793,41.88889,7.368654,16.670999000000002,32.169,5.2210003,4.15,0.311,35249541120.0,10,29% below 52w high; low D/E 32; earnings +415%; rev +31%
SHARDACROP,SHARDA CROPCHEM LTD.,Basic Materials,763.4500122070312,41.13723884294285,1.0455991716893809,11.007065,2.1960495,24.157,0.104,11.851,-0.383,0.049,68878836813.32437,10,41% below 52w high; ROE 24%; low D/E 0; PE 11
PARKHOSPS,PARK MEDI WORLD LIMITED,Healthcare,272.6000061035156,10.622948818519468,97.3931890337375,41.61832,5.367304,16.936001,17.307,16.093999,0.206,0.193,117744364108.29697,9,low D/E 17; margin 16%; earnings +21%; rev +19%
ATULAUTO,ATUL AUTO LIMITED,Consumer Cyclical,487.3500061035156,18.305252522668848,28.233132944868917,28.633959,5.908992,12.61999999999999,29.896800612164704,8.078000000000001,0.561,0.253,13524586665.38037,9,low D/E 30; earnings +56%; rev +25%
NUVOCO,NUVOCO VISTAS CORP LTD,Basic Materials,321.70001220703125,32.62826969486257,16.452493106617645,29.787037,1.1232857,2.94,48.061,3.329,0.198,0.089,114897146119.8166,9,33% below 52w high; low D/E 48; earnings +20%
ACE,ACTION CONST EQUIP LTD,Industrials,1164.4000244140625,2.6421384269178514,56.27433399100471,31.692976,6.89043,22.885999,0.393,12.796,0.223,0.205,138596076377.9543,9,ROE 23%; low D/E 0; earnings +22%; rev +20%
KPIGREEN,KPI GREEN ENERGY LIMITED,Utilities,307.04998779296875,43.374829360448366,1.9422228913843775,13.292207,1.9977617,17.253,158.765,16.427,-0.177,0.151,60695172755.012215,9,43% below 52w high; margin 16%; rev +15%; PE 13
MARKSANS,MARKSANS PHARMA LIMITED,Healthcare,320.8500061035156,7.134585787694464,107.00000393775201,28.120071,4.8094797,15.159,11.248,16.292,1.69,0.356,145397598925.89215,9,low D/E 11; margin 16%; earnings +169%; rev +36%
CANFINHOME,CAN FIN HOMES LTD,Financial Services,842.9000244140625,13.237259453004373,18.95287234762787,9.93166,1.8767228,19.655001,636.585,66.733,0.196,0.225,112236014770.84473,9,ROE 20%; margin 67%; earnings +20%; rev +22%; PE 10
AAVAS,AAVAS FINANCIERS LIMITED,Financial Services,1364.9000244140625,22.969693232810247,28.715578365650767,15.832271,2.1400394,13.916,310.553,42.543998,0.233,0.169,108222957455.79164,9,23% below 52w high; margin 43%; earnings +23%; rev +17%; PE 16
TIPSMUSIC,TIPS MUSIC LIMITED,Communication Services,651.0499877929688,12.139002996900304,35.31123268247136,38.729923,32.014652,92.33100400000001,1.962,54.473996,-0.047,0.209,83224754663.5558,9,ROE 92%; low D/E 2; margin 54%; rev +21%
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,Financial Services,71.93000030517578,2.7184231401984262,71.46602859831657,15.70524,2.0502808,10.739,36.47490111253225,19.628999999999998,2.019,0.496,140158517842.64734,9,low D/E 36; margin 20%; earnings +202%; rev +50%; PE 16
MANORAMA,MANORAMA INDUSTRIES LTD,Consumer Defensive,1958.699951171875,4.126287265204357,84.67848352436313,47.518192,17.145033,39.395002,52.154,17.326,0.678,0.395,123637822453.85204,9,ROE 39%; margin 17%; earnings +68%; rev +40%
BETA,BETA DRUGS LIMITED,Healthcare,2295.0,18.266317183017573,131.7947739208687,51.981876,9.500981,18.776,60.386,11.1140005,0.275,0.253,23166998528.0,9,ROE 19%; earnings +28%; rev +25%
KTKBANK,KARNATAKA BANK LIMITED,Financial Services,335.04998779296875,0.8434466276991779,98.11376387564592,8.467273,0.95772624,10.358,40.29727273139739,41.452,0.433,0.261,126709722615.52606,9,low D/E 40; margin 41%; earnings +43%; rev +26%; PE 8
WAAREERTL,WAAREE RENEWABLE TECH LTD,Industrials,880.4000244140625,35.169364917962994,12.944198128808532,18.269352,13.9409685,150.94,15.598,-34.030998000000004,0.341,0.532,91895466484.32076,9,35% below 52w high; ROE 151%; low D/E 16; earnings +34%; rev +53%
RITES,RITES LIMITED,Industrials,218.44000244140625,22.23566849848189,24.82285853794643,25.165897,3.9217236,16.396,0.236,16.983,0.084,0.087,104983094421.3491,9,22% below 52w high; low D/E 0; margin 17%
TARIL,TRANS & RECTI. LTD,Industrials,285.1499938964844,48.34239241005718,27.270694047083698,33.041714,5.528305,19.334999,29.595,10.132,-0.085,0.081,85592283351.9332,9,48% below 52w high; ROE 19%; low D/E 30
VOLTAMP,VOLTAMP TRANSFORMERS LTD,Industrials,10313.5,19.82041514421208,54.71797179717972,32.950478,6.344087,18.073,0.03,13.922,0.147,0.284,104342913024.0,9,ROE 18%; low D/E 0; rev +28%
NCC,NCC LIMITED,Industrials,140.07000732421875,37.07547013314903,7.746159480168268,12.562333,1.1175917,9.3219995,57.389,3.261,0.127,0.122,87942484470.48619,9,37% below 52w high; rev +12%; PE 13
SEDEMAC,SEDEMAC MECHATRONICS LTD,Consumer Cyclical,3261.39990234375,2.636058456436783,130.79753440597298,120.48023,31.819157,27.527002,16.126,10.4119994,0.906,0.425,144047877926.76764,9,ROE 28%; low D/E 16; earnings +91%; rev +42%
GOKULAGRO,GOKUL AGRO RESOURCES LTD,Consumer Defensive,243.69000244140625,5.542845976302299,61.384107577090234,17.113062,5.0656886,30.102,41.405,1.7239999,0.715,0.073,71909688016.4266,9,ROE 30%; low D/E 41; earnings +72%; PE 17
TIMEX,TIMEX GROUP INDIA LTD.,Consumer Cyclical,591.0499877929688,4.360843399195995,82.98761231980457,70.44695,79.14435,77.263,31.919,10.11,0.835,0.296,59666496303.7002,9,ROE 77%; low D/E 32; earnings +84%; rev +30%
SAREGAMA,SAREGAMA INDIA LIMITED,Communication Services,520.2000122070312,9.45169500312772,69.41867216675509,45.07799,6.002354,12.567,4.281,21.314,0.416,0.275,99857328423.25546,9,low D/E 4; margin 21%; earnings +42%; rev +28%
SOTL,SAVITA OIL TECHNOLO. LTD,Basic Materials,688.5499877929688,15.494600133950746,140.92022995177624,11.407389,2.5992827,10.462,0.098,8.529,4.148,0.496,47207271611.080894,9,low D/E 0; earnings +415%; rev +50%; PE 11
UNIPARTS,UNIPARTS INDIA LIMITED,Industrials,810.1500244140625,3.4386144917684742,106.77642921269165,20.289257,4.201456,18.014,17.771,14.505,0.636,0.269,36542071885.20397,9,ROE 18%; low D/E 18; earnings +64%; rev +27%
ARVSMART,ARVIND SMARTSPACES LTD,Real Estate,659.0999755859375,5.001443185004177,35.39441086967453,16.358896,4.4615474,12.1350005,65.077,23.626,8.012,2.121,30230924192.20073,9,margin 24%; earnings +801%; rev +212%; PE 16
NITINSPIN,NITIN SPINNERS LIMITED,Consumer Cyclical,586.0499877929688,5.100801655356887,93.92785046993231,15.545093,2.240989,12.764000000000001,76.458,6.428000000000001,0.837,0.103,32947729745.72072,9,earnings +84%; rev +10%; PE 16
